index,session_id,region,trial_id,stimulus_family,time_bin,mean_rate_proxy,dispersion_proxy,population_spike_count,n_units
17907,session_2,VISp,36,natural_scenes,27,0.425,0.549475274168981,17,40
17908,session_2,VISp,36,natural_scenes,28,0.4,0.5453768398418632,16,40
17909,session_2,VISp,36,natural_scenes,29,0.325,0.5723321610429581,13,40
17910,session_2,VISp,37,drifting_gratings,0,0.75,0.9805806756909202,30,40
17911,session_2,VISp,37,drifting_gratings,1,0.275,0.45220258677630265,11,40
17912,session_2,VISp,37,drifting_gratings,2,0.625,0.8378084965689216,25,40
17913,session_2,VISp,37,drifting_gratings,3,0.825,0.8439072740411041,33,40
17914,session_2,VISp,37,drifting_gratings,4,1.25,1.1929278784054478,50,40
17915,session_2,VISp,37,drifting_gratings,5,1.25,1.214231845389905,50,40
17916,session_2,VISp,37,drifting_gratings,6,1.275,1.3394889955616538,51,40
17917,session_2,VISp,37,drifting_gratings,7,1.45,1.1972189997378646,58,40
17918,session_2,VISp,37,drifting_gratings,8,1.825,1.5833670711655217,73,40
17919,session_2,VISp,37,drifting_gratings,9,1.575,1.5172089760224454,63,40
17920,session_2,VISp,37,drifting_gratings,10,1.775,1.2907461566960565,71,40
17921,session_2,VISp,37,drifting_gratings,11,1.3,1.1810469062961872,52,40
17922,session_2,VISp,37,drifting_gratings,12,1.125,1.1137255565823276,45,40
17923,session_2,VISp,37,drifting_gratings,13,1.15,1.098950548337962,46,40
17924,session_2,VISp,37,drifting_gratings,14,1.025,1.2503845562312175,41,40
17925,session_2,VISp,37,drifting_gratings,15,0.9,1.1723305738395524,36,40
17926,session_2,VISp,37,drifting_gratings,16,0.65,0.7355444521071729,26,40
17927,session_2,VISp,37,drifting_gratings,17,0.675,0.997111212067525,27,40
17928,session_2,VISp,37,drifting_gratings,18,0.825,0.873762861685903,33,40
17929,session_2,VISp,37,drifting_gratings,19,0.7,0.8227533512074423,28,40
17930,session_2,VISp,37,drifting_gratings,20,0.525,0.7156671622894871,21,40
17931,session_2,VISp,37,drifting_gratings,21,0.525,0.876692502300404,21,40
17932,session_2,VISp,37,drifting_gratings,22,0.625,0.7741827783921406,25,40
17933,session_2,VISp,37,drifting_gratings,23,0.375,0.5856182356695513,15,40
17934,session_2,VISp,37,drifting_gratings,24,0.425,0.7472170590486632,17,40
17935,session_2,VISp,37,drifting_gratings,25,0.725,0.9333562268254528,29,40
17936,session_2,VISp,37,drifting_gratings,26,0.5,0.784464540552736,20,40
17937,session_2,VISp,37,drifting_gratings,27,0.4,0.5453768398418634,16,40
17938,session_2,VISp,37,drifting_gratings,28,0.375,0.6674674677561601,15,40
17939,session_2,VISp,37,drifting_gratings,29,0.6,0.9554164080758257,24,40
17940,session_2,VISp,38,spontaneous,0,0.45,0.7828285334736548,18,40
17941,session_2,VISp,38,spontaneous,1,0.625,0.8378084965689216,25,40
17942,session_2,VISp,38,spontaneous,2,0.4,0.4961389383568338,16,40
17943,session_2,VISp,38,spontaneous,3,0.3,0.5638694156883471,12,40
17944,session_2,VISp,38,spontaneous,4,0.375,0.5856182356695511,15,40
17945,session_2,VISp,38,spontaneous,5,0.475,0.8161039400870707,19,40
17946,session_2,VISp,38,spontaneous,6,0.35,0.7355444521071729,14,40
17947,session_2,VISp,38,spontaneous,7,0.425,0.5943106327545623,17,40
17948,session_2,VISp,38,spontaneous,8,0.55,1.1311441904050872,22,40
17949,session_2,VISp,38,spontaneous,9,0.275,0.5541220822628188,11,40
17950,session_2,VISp,38,spontaneous,10,0.425,0.7472170590486632,17,40
17951,session_2,VISp,38,spontaneous,11,0.3,0.6076436202501999,12,40
17952,session_2,VISp,38,spontaneous,12,0.5,0.7844645405527361,20,40
17953,session_2,VISp,38,spontaneous,13,0.65,0.8638019716079873,26,40
17954,session_2,VISp,38,spontaneous,14,0.4,0.8101914936669333,16,40
17955,session_2,VISp,38,spontaneous,15,0.35,0.6998168258505861,14,40
17956,session_2,VISp,38,spontaneous,16,0.4,0.6324555320336759,16,40
17957,session_2,VISp,38,spontaneous,17,0.475,0.7840558588159326,19,40
17958,session_2,VISp,38,spontaneous,18,0.475,0.8766925023004039,19,40
17959,session_2,VISp,38,spontaneous,19,0.6,0.8412444993533734,24,40
17960,session_2,VISp,38,spontaneous,20,0.35,0.533493565673837,14,40
17961,session_2,VISp,38,spontaneous,21,0.4,0.7089175569585666,16,40
17962,session_2,VISp,38,spontaneous,22,0.375,0.7048367696104338,15,40
17963,session_2,VISp,38,spontaneous,23,0.4,0.7089175569585665,16,40
17964,session_2,VISp,38,spontaneous,24,0.5,0.716114874039433,20,40
17965,session_2,VISp,38,spontaneous,25,0.325,0.5256253906367645,13,40
17966,session_2,VISp,38,spontaneous,26,0.4,0.5905234531480935,16,40
17967,session_2,VISp,38,spontaneous,27,0.4,0.7089175569585667,16,40
17968,session_2,VISp,38,spontaneous,28,0.525,0.7840558588159326,21,40
17969,session_2,VISp,38,spontaneous,29,0.325,0.5256253906367646,13,40
17970,session_2,VISp,39,natural_scenes,0,0.475,0.6788942744621108,19,40
17971,session_2,VISp,39,natural_scenes,1,0.575,0.6751068291531577,23,40
17972,session_2,VISp,39,natural_scenes,2,0.525,0.8161039400870708,21,40
17973,session_2,VISp,39,natural_scenes,3,0.975,0.9469925405170158,39,40
17974,session_2,VISp,39,natural_scenes,4,0.9,1.1047682202674098,36,40
17975,session_2,VISp,39,natural_scenes,5,1.4,1.296939197515166,56,40
17976,session_2,VISp,39,natural_scenes,6,1.1,1.2362059408549728,44,40
17977,session_2,VISp,39,natural_scenes,7,1.85,1.459715462262845,74,40
17978,session_2,VISp,39,natural_scenes,8,1.45,1.4841038045110262,58,40
17979,session_2,VISp,39,natural_scenes,9,1.675,1.5588868480836588,67,40
17980,session_2,VISp,39,natural_scenes,10,1.75,1.2760114138224345,70,40
17981,session_2,VISp,39,natural_scenes,11,1.675,1.141018438467616,67,40
17982,session_2,VISp,39,natural_scenes,12,1.225,1.0497252387758795,49,40
17983,session_2,VISp,39,natural_scenes,13,1.25,1.255755978254962,50,40
17984,session_2,VISp,39,natural_scenes,14,1.025,1.1206110970221697,41,40
17985,session_2,VISp,39,natural_scenes,15,1.125,1.2442173938170622,45,40
17986,session_2,VISp,39,natural_scenes,16,0.9,0.9554164080758258,36,40
17987,session_2,VISp,39,natural_scenes,17,0.5,0.751067616198811,20,40
17988,session_2,VISp,39,natural_scenes,18,0.65,1.0012812305062462,26,40
17989,session_2,VISp,39,natural_scenes,19,0.45,0.7143223433831609,18,40
17990,session_2,VISp,39,natural_scenes,20,0.8,1.0907536796837265,32,40
17991,session_2,VISp,39,natural_scenes,21,0.45,0.6774764637788968,18,40
17992,session_2,VISp,39,natural_scenes,22,0.625,0.7403221751892368,25,40
17993,session_2,VISp,39,natural_scenes,23,0.675,0.9167249398727055,27,40
17994,session_2,VISp,39,natural_scenes,24,0.425,0.6359930655967717,17,40
17995,session_2,VISp,39,natural_scenes,25,0.525,0.7840558588159326,21,40
17996,session_2,VISp,39,natural_scenes,26,0.575,0.7472170590486632,23,40
17997,session_2,VISp,39,natural_scenes,27,0.675,1.0225032129596563,27,40
17998,session_2,VISp,39,natural_scenes,28,0.375,0.7048367696104338,15,40
17999,session_2,VISp,39,natural_scenes,29,0.6,0.8412444993533732,24,40
18000,session_2,VISp,40,drifting_gratings,0,0.425,0.712075334533701,17,40
18001,session_2,VISp,40,drifting_gratings,1,0.625,0.8066232240898012,25,40
18002,session_2,VISp,40,drifting_gratings,2,0.725,0.9333562268254529,29,40
18003,session_2,VISp,40,drifting_gratings,3,0.95,0.9857965671450027,38,40
18004,session_2,VISp,40,drifting_gratings,4,1.0,0.9607689228305228,40,40
18005,session_2,VISp,40,drifting_gratings,5,1.25,1.192927878405448,50,40
18006,session_2,VISp,40,drifting_gratings,6,1.4,1.3737465148925716,56,40
18007,session_2,VISp,40,drifting_gratings,7,1.4,1.4641003188271438,56,40
18008,session_2,VISp,40,drifting_gratings,8,1.85,1.5615574079941918,74,40
18009,session_2,VISp,40,drifting_gratings,9,1.5,1.2608503439122305,60,40
18010,session_2,VISp,40,drifting_gratings,10,1.7,1.304823398994708,68,40
18011,session_2,VISp,40,drifting_gratings,11,1.1,1.1502508087703844,44,40
18012,session_2,VISp,40,drifting_gratings,12,1.1,1.2152872405003998,44,40
18013,session_2,VISp,40,drifting_gratings,13,0.85,0.9212588934267874,34,40
18014,session_2,VISp,40,drifting_gratings,14,1.075,1.0472797485843368,43,40
18015,session_2,VISp,40,drifting_gratings,15,0.625,0.8378084965689216,25,40
18016,session_2,VISp,40,drifting_gratings,16,0.575,1.0833826418758743,23,40
18017,session_2,VISp,40,drifting_gratings,17,0.775,0.9736924170788859,31,40
18018,session_2,VISp,40,drifting_gratings,18,0.575,1.1521996799878496,23,40
18019,session_2,VISp,40,drifting_gratings,19,0.675,0.944281031614353,27,40
18020,session_2,VISp,40,drifting_gratings,20,0.35,0.5795665931516721,14,40
18021,session_2,VISp,40,drifting_gratings,21,0.325,0.5256253906367646,13,40
18022,session_2,VISp,40,drifting_gratings,22,0.375,0.6278779891274812,15,40
18023,session_2,VISp,40,drifting_gratings,23,0.475,0.750640751932333,19,40
18024,session_2,VISp,40,drifting_gratings,24,0.425,0.712075334533701,17,40
18025,session_2,VISp,40,drifting_gratings,25,0.5,0.6793662204867574,20,40
18026,session_2,VISp,40,drifting_gratings,26,0.35,0.5334935656738369,14,40
18027,session_2,VISp,40,drifting_gratings,27,0.675,0.9971112120675251,27,40
18028,session_2,VISp,40,drifting_gratings,28,0.525,0.750640751932333,21,40
18029,session_2,VISp,40,drifting_gratings,29,0.375,0.7048367696104337,15,40
18030,session_2,VISp,41,spontaneous,0,0.5,0.7844645405527362,20,40
18031,session_2,VISp,41,spontaneous,1,0.575,0.7120753345337009,23,40
18032,session_2,VISp,41,spontaneous,2,0.5,0.8473185457363235,20,40
18033,session_2,VISp,41,spontaneous,3,0.625,0.8066232240898012,25,40
18034,session_2,VISp,41,spontaneous,4,0.55,0.8755950357709131,22,40
18035,session_2,VISp,41,spontaneous,5,0.375,0.7741827783921407,15,40
18036,session_2,VISp,41,spontaneous,6,0.45,0.6774764637788968,18,40
18037,session_2,VISp,41,spontaneous,7,0.3,0.5163977794943222,12,40
18038,session_2,VISp,41,spontaneous,8,0.425,0.5943106327545622,17,40
18039,session_2,VISp,41,spontaneous,9,0.55,0.9857965671450026,22,40
18040,session_2,VISp,41,spontaneous,10,0.425,0.7120753345337009,17,40
18041,session_2,VISp,41,spontaneous,11,0.55,0.8149248824907508,22,40
18042,session_2,VISp,41,spontaneous,12,0.6,0.8101914936669332,24,40
18043,session_2,VISp,41,spontaneous,13,0.425,0.6751068291531577,17,40
18044,session_2,VISp,41,spontaneous,14,0.5,0.8770580193070292,20,40
18045,session_2,VISp,41,spontaneous,15,0.35,0.6621642835894568,14,40
18046,session_2,VISp,41,spontaneous,16,0.525,0.7506407519323332,21,40
18047,session_2,VISp,41,spontaneous,17,0.5,0.7844645405527362,20,40
18048,session_2,VISp,41,spontaneous,18,0.45,0.6774764637788968,18,40
18049,session_2,VISp,41,spontaneous,19,0.4,0.7089175569585665,16,40
18050,session_2,VISp,41,spontaneous,20,0.425,0.7472170590486632,17,40
18051,session_2,VISp,41,spontaneous,21,0.325,0.6155047959570695,13,40
18052,session_2,VISp,41,spontaneous,22,0.525,0.7840558588159329,21,40
18053,session_2,VISp,41,spontaneous,23,0.45,0.8149248824907507,18,40
18054,session_2,VISp,41,spontaneous,24,0.475,0.7156671622894872,19,40
18055,session_2,VISp,41,spontaneous,25,0.425,0.7807787039970959,17,40
18056,session_2,VISp,41,spontaneous,26,0.45,0.7493587001820033,18,40
18057,session_2,VISp,41,spontaneous,27,0.375,0.7048367696104338,15,40
18058,session_2,VISp,41,spontaneous,28,0.55,0.6774764637788969,22,40
18059,session_2,VISp,41,spontaneous,29,0.475,0.6788942744621109,19,40
18060,session_2,VISp,42,natural_scenes,0,0.5,0.7510676161988107,20,40
18061,session_2,VISp,42,natural_scenes,1,0.45,0.5523841101337049,18,40
18062,session_2,VISp,42,natural_scenes,2,0.925,0.944281031614353,37,40
18063,session_2,VISp,42,natural_scenes,3,0.8,0.8227533512074423,32,40
18064,session_2,VISp,42,natural_scenes,4,0.95,1.0848608560193684,38,40
18065,session_2,VISp,42,natural_scenes,5,1.65,1.2919871397311853,66,40
18066,session_2,VISp,42,natural_scenes,6,1.2,1.1810469062961872,48,40
18067,session_2,VISp,42,natural_scenes,7,1.75,1.3913653136029502,70,40
18068,session_2,VISp,42,natural_scenes,8,1.55,1.1972189997378648,62,40
18069,session_2,VISp,42,natural_scenes,9,2.075,1.542350853031227,83,40
18070,session_2,VISp,42,natural_scenes,10,1.7,1.4358058578855506,68,40
18071,session_2,VISp,42,natural_scenes,11,1.7,1.3996336517011727,68,40
18072,session_2,VISp,42,natural_scenes,12,1.65,1.1886212655091244,66,40
18073,session_2,VISp,42,natural_scenes,13,1.15,1.122040266200086,46,40
18074,session_2,VISp,42,natural_scenes,14,1.15,1.144664322085916,46,40
18075,session_2,VISp,42,natural_scenes,15,0.825,0.9026314805852883,33,40
18076,session_2,VISp,42,natural_scenes,16,1.1,1.0813097471264972,44,40
18077,session_2,VISp,42,natural_scenes,17,0.775,0.8619447302169195,31,40
18078,session_2,VISp,42,natural_scenes,18,0.575,0.8737628616859029,23,40
18079,session_2,VISp,42,natural_scenes,19,0.5,0.816496580927726,20,40
18080,session_2,VISp,42,natural_scenes,20,0.625,0.8066232240898012,25,40
18081,session_2,VISp,42,natural_scenes,21,0.425,0.6359930655967716,17,40
18082,session_2,VISp,42,natural_scenes,22,0.575,0.6751068291531577,23,40
18083,session_2,VISp,42,natural_scenes,23,0.5,0.8770580193070292,20,40
18084,session_2,VISp,42,natural_scenes,24,0.3,0.6484695987575828,12,40
18085,session_2,VISp,42,natural_scenes,25,0.475,0.8469401940560456,19,40
18086,session_2,VISp,42,natural_scenes,26,0.35,0.7696152885095854,14,40
18087,session_2,VISp,42,natural_scenes,27,0.475,0.7506407519323332,19,40
18088,session_2,VISp,42,natural_scenes,28,0.45,0.9044051735526052,18,40
18089,session_2,VISp,42,natural_scenes,29,0.55,0.8458041235325207,22,40
18090,session_2,VISp,43,drifting_gratings,0,0.55,0.6774764637788969,22,40
18091,session_2,VISp,43,drifting_gratings,1,0.175,0.38480764425479264,7,40
18092,session_2,VISp,43,drifting_gratings,2,0.625,0.8378084965689216,25,40
18093,session_2,VISp,43,drifting_gratings,3,0.825,0.8439072740411041,33,40
18094,session_2,VISp,43,drifting_gratings,4,1.0,1.1547005383792517,40,40
18095,session_2,VISp,43,drifting_gratings,5,1.35,1.1220402662000857,54,40
18096,session_2,VISp,43,drifting_gratings,6,1.5,1.3587324409735149,60,40
18097,session_2,VISp,43,drifting_gratings,7,1.3,1.3625014702415028,52,40
18098,session_2,VISp,43,drifting_gratings,8,1.575,1.7670415664142982,63,40
18099,session_2,VISp,43,drifting_gratings,9,1.85,1.7179295827483883,74,40
18100,session_2,VISp,43,drifting_gratings,10,1.425,1.3375733864362598,57,40
18101,session_2,VISp,43,drifting_gratings,11,1.275,0.905467721606792,51,40
18102,session_2,VISp,43,drifting_gratings,12,1.375,1.5801249544877365,55,40
18103,session_2,VISp,43,drifting_gratings,13,0.9,0.9281909617845141,36,40
18104,session_2,VISp,43,drifting_gratings,14,1.125,1.2022948143083791,45,40
18105,session_2,VISp,43,drifting_gratings,15,0.675,0.8589647913741939,27,40
18106,session_2,VISp,43,drifting_gratings,16,0.8,0.8533493588238807,32,40
18107,session_2,VISp,43,drifting_gratings,17,0.575,0.7120753345337009,23,40
18108,session_2,VISp,43,drifting_gratings,18,0.675,0.9167249398727054,27,40
18109,session_2,VISp,43,drifting_gratings,19,0.55,0.6385078759829886,22,40
18110,session_2,VISp,43,drifting_gratings,20,0.625,0.7403221751892367,25,40
18111,session_2,VISp,43,drifting_gratings,21,0.525,0.6400120191179105,21,40
18112,session_2,VISp,43,drifting_gratings,22,0.475,0.6788942744621108,19,40
18113,session_2,VISp,43,drifting_gratings,23,0.4,0.6324555320336759,16,40
18114,session_2,VISp,43,drifting_gratings,24,0.45,0.7143223433831607,18,40
18115,session_2,VISp,43,drifting_gratings,25,0.325,0.572332161042958,13,40
18116,session_2,VISp,43,drifting_gratings,26,0.5,0.7161148740394329,20,40
18117,session_2,VISp,43,drifting_gratings,27,0.575,0.8737628616859031,23,40
18118,session_2,VISp,43,drifting_gratings,28,0.375,0.6674674677561602,15,40
18119,session_2,VISp,43,drifting_gratings,29,0.35,0.7355444521071729,14,40
18120,session_2,VISp,44,spontaneous,0,0.55,0.7828285334736547,22,40
18121,session_2,VISp,44,spontaneous,1,0.425,0.780778703997096,17,40
18122,session_2,VISp,44,spontaneous,2,0.35,0.5795665931516721,14,40
18123,session_2,VISp,44,spontaneous,3,0.5,0.9870962335856492,20,40
18124,session_2,VISp,44,spontaneous,4,0.325,0.6938373414643063,13,40
18125,session_2,VISp,44,spontaneous,5,0.325,0.5723321610429581,13,40
18126,session_2,VISp,44,spontaneous,6,0.3,0.6076436202501999,12,40
18127,session_2,VISp,44,spontaneous,7,0.35,0.4830458915396479,14,40
18128,session_2,VISp,44,spontaneous,8,0.45,0.597001052268969,18,40
18129,session_2,VISp,44,spontaneous,9,0.35,0.7355444521071729,14,40
18130,session_2,VISp,44,spontaneous,10,0.35,0.6222374845503019,14,40
18131,session_2,VISp,44,spontaneous,11,0.475,0.7156671622894873,19,40
18132,session_2,VISp,44,spontaneous,12,0.65,0.8638019716079874,26,40
18133,session_2,VISp,44,spontaneous,13,0.45,0.6385078759829886,18,40
18134,session_2,VISp,44,spontaneous,14,0.4,0.5453768398418634,16,40
18135,session_2,VISp,44,spontaneous,15,0.25,0.5430209893473685,10,40
18136,session_2,VISp,44,spontaneous,16,0.525,0.7840558588159329,21,40
18137,session_2,VISp,44,spontaneous,17,0.5,0.6793662204867574,20,40
18138,session_2,VISp,44,spontaneous,18,0.375,0.66746746775616,15,40
18139,session_2,VISp,44,spontaneous,19,0.4,0.7089175569585665,16,40
18140,session_2,VISp,44,spontaneous,20,0.45,0.9044051735526052,18,40
18141,session_2,VISp,44,spontaneous,21,0.625,0.8066232240898012,25,40
18142,session_2,VISp,44,spontaneous,22,0.425,0.5943106327545622,17,40
18143,session_2,VISp,44,spontaneous,23,0.2,0.46409548089225716,8,40
18144,session_2,VISp,44,spontaneous,24,0.35,0.5795665931516722,14,40
18145,session_2,VISp,44,spontaneous,25,0.325,0.572332161042958,13,40
18146,session_2,VISp,44,spontaneous,26,0.475,0.6400120191179104,19,40
18147,session_2,VISp,44,spontaneous,27,0.375,0.5856182356695512,15,40
18148,session_2,VISp,44,spontaneous,28,0.425,0.7120753345337009,17,40
18149,session_2,VISp,44,spontaneous,29,0.275,0.5541220822628188,11,40
18150,session_2,VISp,45,natural_scenes,0,0.3,0.563869415688347,12,40
18151,session_2,VISp,45,natural_scenes,1,0.625,0.8378084965689216,25,40
18152,session_2,VISp,45,natural_scenes,2,0.575,0.7472170590486632,23,40
18153,session_2,VISp,45,natural_scenes,3,1.0,0.9870962335856491,40,40
18154,session_2,VISp,45,natural_scenes,4,0.8,0.8227533512074423,32,40
18155,session_2,VISp,45,natural_scenes,5,1.5,1.3204505835470495,60,40
18156,session_2,VISp,45,natural_scenes,6,1.625,1.3716450912718845,65,40
18157,session_2,VISp,45,natural_scenes,7,1.9,1.1502508087703844,76,40
18158,session_2,VISp,45,natural_scenes,8,1.975,1.476091512693625,79,40
18159,session_2,VISp,45,natural_scenes,9,2.075,1.525635638861423,83,40
18160,session_2,VISp,45,natural_scenes,10,1.625,1.3528223109958697,65,40
18161,session_2,VISp,45,natural_scenes,11,1.775,1.3298833571369122,71,40
18162,session_2,VISp,45,natural_scenes,12,1.45,1.4667249405672667,58,40
18163,session_2,VISp,45,natural_scenes,13,1.375,1.0786387432600122,55,40
18164,session_2,VISp,45,natural_scenes,14,1.2,1.2236976331741014,48,40
18165,session_2,VISp,45,natural_scenes,15,0.925,0.9167249398727054,37,40
18166,session_2,VISp,45,natural_scenes,16,0.7,0.8227533512074423,28,40
18167,session_2,VISp,45,natural_scenes,17,0.675,0.7298577311314225,27,40
18168,session_2,VISp,45,natural_scenes,18,0.65,0.9212588934267871,26,40
18169,session_2,VISp,45,natural_scenes,19,0.475,0.905467721606792,19,40
18170,session_2,VISp,45,natural_scenes,20,0.75,0.869718492622904,30,40
18171,session_2,VISp,45,natural_scenes,21,0.475,0.8469401940560456,19,40
18172,session_2,VISp,45,natural_scenes,22,0.525,0.8766925023004039,21,40
18173,session_2,VISp,45,natural_scenes,23,0.7,0.7578647467450736,28,40
18174,session_2,VISp,45,natural_scenes,24,0.525,0.9604352645732545,21,40
18175,session_2,VISp,45,natural_scenes,25,0.425,0.7472170590486632,17,40
18176,session_2,VISp,45,natural_scenes,26,0.625,0.8378084965689216,25,40
18177,session_2,VISp,45,natural_scenes,27,0.65,1.051250781273529,26,40
18178,session_2,VISp,45,natural_scenes,28,0.475,0.8161039400870708,19,40
18179,session_2,VISp,45,natural_scenes,29,0.325,0.5256253906367645,13,40
18180,session_2,VISp,46,drifting_gratings,0,0.35,0.6998168258505861,14,40
18181,session_2,VISp,46,drifting_gratings,1,0.425,0.6359930655967716,17,40
18182,session_2,VISp,46,drifting_gratings,2,0.925,0.9442810316143531,37,40
18183,session_2,VISp,46,drifting_gratings,3,0.75,0.9268086959962984,30,40
18184,session_2,VISp,46,drifting_gratings,4,1.1,1.3922864426767714,44,40
18185,session_2,VISp,46,drifting_gratings,5,1.25,1.2557559782549623,50,40
18186,session_2,VISp,46,drifting_gratings,6,1.125,1.2234356835546656,45,40
18187,session_2,VISp,46,drifting_gratings,7,1.425,1.1958796783657648,57,40
18188,session_2,VISp,46,drifting_gratings,8,1.4,1.446481141359158,56,40
18189,session_2,VISp,46,drifting_gratings,9,1.6,1.7216569240422332,64,40
18190,session_2,VISp,46,drifting_gratings,10,1.4,1.3358949751441485,56,40
18191,session_2,VISp,46,drifting_gratings,11,1.2,0.9922778767136676,48,40
18192,session_2,VISp,46,drifting_gratings,12,1.15,1.0012812305062462,46,40
18193,session_2,VISp,46,drifting_gratings,13,1.1,1.2152872405004,44,40
18194,session_2,VISp,46,drifting_gratings,14,1.15,1.098950548337962,46,40
18195,session_2,VISp,46,drifting_gratings,15,0.75,0.9268086959962986,30,40
18196,session_2,VISp,46,drifting_gratings,16,0.825,1.0594507527185477,33,40
18197,session_2,VISp,46,drifting_gratings,17,0.525,0.7840558588159329,21,40
18198,session_2,VISp,46,drifting_gratings,18,0.55,0.7828285334736546,22,40
18199,session_2,VISp,46,drifting_gratings,19,0.55,0.7143223433831608,22,40
18200,session_2,VISp,46,drifting_gratings,20,0.475,0.7156671622894871,19,40
18201,session_2,VISp,46,drifting_gratings,21,0.625,0.806623224089801,25,40
18202,session_2,VISp,46,drifting_gratings,22,0.5,0.6405126152203485,20,40
18203,session_2,VISp,46,drifting_gratings,23,0.5,1.109400392450458,20,40
18204,session_2,VISp,46,drifting_gratings,24,0.7,0.7578647467450734,28,40
18205,session_2,VISp,46,drifting_gratings,25,0.45,0.597001052268969,18,40
18206,session_2,VISp,46,drifting_gratings,26,0.65,0.8022404524765275,26,40
18207,session_2,VISp,46,drifting_gratings,27,0.45,0.6385078759829886,18,40
18208,session_2,VISp,46,drifting_gratings,28,0.525,0.7156671622894872,21,40
18209,session_2,VISp,46,drifting_gratings,29,0.4,0.6324555320336758,16,40
18210,session_2,VISp,47,spontaneous,0,0.375,0.6674674677561601,15,40
18211,session_2,VISp,47,spontaneous,1,0.525,0.7156671622894872,21,40
18212,session_2,VISp,47,spontaneous,2,0.6,0.7778998683173851,24,40
18213,session_2,VISp,47,spontaneous,3,0.55,0.7828285334736546,22,40
18214,session_2,VISp,47,spontaneous,4,0.55,0.6385078759829886,22,40
18215,session_2,VISp,47,spontaneous,5,0.425,0.5943106327545622,17,40
18216,session_2,VISp,47,spontaneous,6,0.35,0.5795665931516721,14,40
18217,session_2,VISp,47,spontaneous,7,0.375,0.5856182356695512,15,40
18218,session_2,VISp,47,spontaneous,8,0.5,0.6405126152203485,20,40
18219,session_2,VISp,47,spontaneous,9,0.65,0.7355444521071728,26,40
18220,session_2,VISp,47,spontaneous,10,0.55,0.7143223433831607,22,40
18221,session_2,VISp,47,spontaneous,11,0.35,0.48304589153964794,14,40
18222,session_2,VISp,47,spontaneous,12,0.3,0.5638694156883471,12,40
18223,session_2,VISp,47,spontaneous,13,0.45,0.597001052268969,18,40
18224,session_2,VISp,47,spontaneous,14,0.425,0.5943106327545623,17,40
18225,session_2,VISp,47,spontaneous,15,0.275,0.5541220822628187,11,40
18226,session_2,VISp,47,spontaneous,16,0.575,0.7807787039970958,23,40
18227,session_2,VISp,47,spontaneous,17,0.575,0.6359930655967717,23,40
18228,session_2,VISp,47,spontaneous,18,0.375,0.5400617248673216,15,40
18229,session_2,VISp,47,spontaneous,19,0.575,0.8129559864454139,23,40
18230,session_2,VISp,47,spontaneous,20,0.25,0.5430209893473685,10,40
18231,session_2,VISp,47,spontaneous,21,0.375,0.5856182356695511,15,40
18232,session_2,VISp,47,spontaneous,22,0.425,0.7472170590486631,17,40
18233,session_2,VISp,47,spontaneous,23,0.5,0.6793662204867574,20,40
18234,session_2,VISp,47,spontaneous,24,0.35,0.5334935656738369,14,40
18235,session_2,VISp,47,spontaneous,25,0.35,0.5795665931516721,14,40
18236,session_2,VISp,47,spontaneous,26,0.425,0.8439072740411041,17,40
18237,session_2,VISp,47,spontaneous,27,0.425,0.5943106327545623,17,40
18238,session_2,VISp,47,spontaneous,28,0.35,0.5795665931516722,14,40
18239,session_2,VISp,47,spontaneous,29,0.45,0.7828285334736547,18,40
18240,session_2,VISp,48,natural_scenes,0,0.5,0.784464540552736,20,40
18241,session_2,VISp,48,natural_scenes,1,0.325,0.6938373414643064,13,40
18242,session_2,VISp,48,natural_scenes,2,0.8,0.9391758525703705,32,40
18243,session_2,VISp,48,natural_scenes,3,0.9,1.194002104537938,36,40
18244,session_2,VISp,48,natural_scenes,4,1.025,0.9996794357987836,41,40
18245,session_2,VISp,48,natural_scenes,5,1.35,1.2516655570345725,54,40
18246,session_2,VISp,48,natural_scenes,6,1.85,1.4241506690674022,74,40
18247,session_2,VISp,48,natural_scenes,7,1.85,1.3310878527711354,74,40
18248,session_2,VISp,48,natural_scenes,8,2.075,1.4030644117750772,83,40
18249,session_2,VISp,48,natural_scenes,9,2.275,1.6792473894193778,91,40
18250,session_2,VISp,48,natural_scenes,10,2.075,1.4743534002124283,83,40
18251,session_2,VISp,48,natural_scenes,11,1.725,1.467380362484495,69,40
18252,session_2,VISp,48,natural_scenes,12,1.4,1.3737465148925716,56,40
18253,session_2,VISp,48,natural_scenes,13,1.2,1.0426789952710696,48,40
18254,session_2,VISp,48,natural_scenes,14,1.325,1.366025490620743,53,40
18255,session_2,VISp,48,natural_scenes,15,0.725,0.8469401940560456,29,40
18256,session_2,VISp,48,natural_scenes,16,0.6,1.0327955589886444,24,40
18257,session_2,VISp,48,natural_scenes,17,0.775,0.9195177108206349,31,40
18258,session_2,VISp,48,natural_scenes,18,0.525,0.5986094998689324,21,40
18259,session_2,VISp,48,natural_scenes,19,0.75,0.8086075400626399,30,40
18260,session_2,VISp,48,natural_scenes,20,0.55,0.8458041235325207,22,40
18261,session_2,VISp,48,natural_scenes,21,0.8,0.9391758525703704,32,40
18262,session_2,VISp,48,natural_scenes,22,0.55,0.8458041235325207,22,40
18263,session_2,VISp,48,natural_scenes,23,0.6,0.7442084075352507,24,40
18264,session_2,VISp,48,natural_scenes,24,0.475,0.6788942744621109,19,40
